id,f_analisis,var_rpta,segmento
6146,201802,0,4
6147,201601,0,5
6148,201706,1,1
6149,201606,0,4
6150,201606,0,5
6151,201601,0,1
6152,201712,0,5
6153,201609,0,5
6154,201612,0,0
6155,201801,0,5
6156,201709,0,4
6157,201705,0,5
6158,201710,0,2
6159,201703,0,0
6160,201611,0,5
6161,201709,0,4
6162,201711,0,1
6163,201707,0,5
6164,201704,0,5
6165,201710,0,4
6166,201707,0,5
6167,201705,1,5
6168,201605,0,5
6169,201606,0,0
6170,201702,0,0
6171,201708,1,1
6172,201705,0,5
6173,201701,0,5
6174,201601,0,5
6175,201807,0,5
6176,201704,0,4
6177,201708,0,5
6178,201706,0,5
6179,201710,0,5
6180,201711,0,5
6181,201802,0,4
6182,201805,0,5
6183,201605,0,5
6184,201711,0,5
6185,201609,0,0
6186,201712,0,4
6187,201601,0,4
6188,201605,0,1
6189,201804,0,5
6190,201609,0,2
6191,201601,0,0
6192,201706,0,4
6193,201802,0,5
6194,201802,0,5
6195,201706,0,2
6196,201705,0,5
6197,201601,0,5
6198,201708,0,3
6199,201710,0,4
6200,201711,0,5
6201,201802,0,0
6202,201702,1,5
6203,201703,0,5
6204,201702,0,5
6205,201705,0,5
6206,201802,0,4
6207,201608,0,5
6208,201806,0,1
6209,201805,0,5
6210,201802,1,5
6211,201612,0,2
6212,201701,0,5
6213,201604,0,1
6214,201803,0,4
6215,201703,0,4
6216,201805,0,5
6217,201711,0,5
6218,201607,0,5
6219,201612,0,5
6220,201607,0,5
6221,201708,0,0
6222,201601,0,0
6223,201612,0,0
6224,201701,0,0
6225,201611,0,5
6226,201805,0,5
6227,201608,0,4
6228,201611,0,5
6229,201702,1,5
6230,201610,1,5
6231,201608,0,4
6232,201806,0,1
6233,201706,0,0
6234,201701,1,0
6235,201708,0,4
6236,201609,0,1
6237,201805,0,5
6238,201805,1,4
6239,201708,0,5
6240,201704,0,2
6241,201605,0,1
6242,201804,0,5
6243,201707,0,4
6244,201705,0,5
6245,201707,1,5
6246,201612,0,5
6247,201712,0,5
6248,201802,0,5
6249,201610,0,5
6250,201705,1,0
6251,201612,0,0
6252,201702,0,5
6253,201703,0,5
6254,201611,0,0
6255,201806,0,0
6256,201609,0,4
6257,201609,0,5
6258,201706,0,4
6259,201704,0,1
6260,201611,0,5
6261,201604,0,4
6262,201703,0,5
6263,201701,0,4
6264,201703,1,5
6265,201705,0,4
6266,201706,0,4
6267,201709,0,0
6268,201603,0,5
6269,201702,0,4
6270,201706,0,1
6271,201803,0,5
6272,201807,0,0
6273,201806,0,5
6274,201707,0,5
6275,201801,0,1
6276,201706,0,5
6277,201708,0,0
6278,201612,0,5
6279,201612,0,4
6280,201608,1,5
6281,201610,0,0
6282,201711,0,5
6283,201610,0,5
6284,201604,0,5
6285,201702,0,4
6286,201710,0,2
6287,201707,0,1
6288,201708,1,5
6289,201608,0,2
6290,201705,0,5
6291,201807,0,3
6292,201705,0,4
6293,201701,1,5
6294,201703,0,0
6295,201806,0,5
6296,201705,0,5
6297,201807,0,4
6298,201711,0,5
6299,201807,0,4
6300,201611,0,4
6301,201709,0,5
6302,201804,0,5
6303,201709,0,4
6304,201710,0,4
6305,201804,0,5
6306,201612,0,4
6307,201610,0,5
6308,201704,0,5
6309,201607,0,4
6310,201711,0,4
6311,201602,0,0
6312,201802,0,0
6313,201802,0,3
6314,201605,0,2
6315,201702,0,5
6316,201711,0,5
6317,201610,0,5
6318,201611,0,5
6319,201606,0,4
6320,201703,0,3
6321,201803,0,5
6322,201706,0,4
6323,201608,0,5
6324,201801,0,5
6325,201611,0,5
6326,201704,0,2
6327,201610,0,5
6328,201706,0,4
6329,201708,0,4
6330,201807,1,5
6331,201805,0,5
6332,201701,0,4
6333,201704,0,1
6334,201705,0,5
6335,201806,0,4
6336,201706,0,0
6337,201612,0,0
6338,201807,0,5
6339,201612,0,0
6340,201705,0,4
6341,201607,0,5
6342,201805,0,0
6343,201703,0,4
6344,201602,0,0
6345,201606,0,5
6346,201705,0,5
6347,201712,0,4
6348,201803,0,0
6349,201804,0,5
6350,201708,0,2
6351,201608,0,5
6352,201607,0,1
6353,201804,0,5
6354,201803,0,5
6355,201604,0,5
6356,201606,0,5
6357,201706,0,3
6358,201802,0,0
6359,201612,0,0
6360,201803,0,4
6361,201804,0,4
6362,201707,0,1
6363,201807,0,0
6364,201806,0,0
6365,201709,1,1
6366,201607,0,4
6367,201712,0,4
6368,201703,0,5
6369,201606,1,5
6370,201609,0,4
6371,201805,0,0
6372,201706,0,2
6373,201610,0,4
6374,201611,0,0
6375,201608,0,3
6376,201606,0,4
6377,201708,0,5
6378,201710,1,5
6379,201710,0,0
6380,201710,0,5
6381,201807,0,5
6382,201605,0,4
6383,201803,1,5
6384,201603,0,4
6385,201711,0,2
6386,201603,0,4
6387,201608,0,5
6388,201806,0,5
6389,201707,0,4
6390,201707,0,5
6391,201807,0,4
6392,201703,0,5
6393,201801,0,4
6394,201807,0,0
6395,201609,0,5
6396,201708,0,5
6397,201604,0,4
6398,201612,0,5
6399,201803,0,0
6400,201701,0,4
6401,201805,0,0
6402,201603,0,1
6403,201609,0,5
6404,201611,0,5
6405,201608,0,0
6406,201709,0,5
6407,201603,0,0
6408,201601,0,5
6409,201706,1,5
6410,201802,0,5
6411,201803,0,2
6412,201712,0,5
6413,201612,0,5
6414,201707,0,5
6415,201712,0,0
6416,201805,0,5
6417,201711,0,4
6418,201612,0,5
6419,201702,0,3
6420,201609,1,5
6421,201702,0,5
6422,201708,0,5
6423,201706,0,4
6424,201802,0,5
6425,201606,0,5
6426,201710,0,5
6427,201608,0,5
6428,201609,0,4
6429,201707,0,5
6430,201704,0,5
6431,201807,0,5
6432,201703,0,5
6433,201707,0,5
6434,201802,0,5
6435,201602,0,0
6436,201802,0,5
6437,201601,0,5
6438,201708,0,4
6439,201610,0,4
6440,201805,0,5
6441,201611,0,4
6442,201805,0,4
6443,201703,0,0
6444,201612,0,5
6445,201708,0,4
6446,201607,0,2
6447,201603,0,5
6448,201702,0,5
6449,201606,0,5
6450,201704,0,0
6451,201702,0,5
6452,201611,0,0
6453,201602,0,5
6454,201706,0,5
6455,201610,0,5
6456,201603,0,5
6457,201703,0,0
6458,201804,0,5
6459,201605,0,0
6460,201704,0,5
6461,201701,0,5
6462,201602,0,4
6463,201706,0,5
6464,201802,0,0
6465,201704,0,5
6466,201806,0,4
6467,201707,0,5
6468,201609,0,5
6469,201603,0,0
6470,201708,0,2
6471,201610,0,0
6472,201612,0,1
6473,201710,0,0
6474,201712,0,5
6475,201603,0,5
6476,201806,0,4
6477,201610,0,0
6478,201807,0,4
6479,201703,0,0
6480,201710,0,4
6481,201706,0,0
6482,201704,0,3
6483,201601,0,0
6484,201712,0,1
6485,201707,0,4
6486,201712,0,5
6487,201610,0,2
6488,201608,0,5
6489,201710,0,4
6490,201603,0,0
6491,201708,0,5
6492,201711,0,4
6493,201602,0,5
6494,201707,0,5
6495,201701,0,5
6496,201607,0,5
6497,201605,0,1
6498,201804,0,5
6499,201705,0,5
6500,201805,0,0
6501,201804,0,5
6502,201701,0,5
6503,201608,0,4
6504,201603,0,0
6505,201806,0,0
6506,201710,0,4
6507,201612,0,5
6508,201611,0,5
6509,201701,0,2
6510,201712,0,1
6511,201807,0,5
6512,201712,1,5
6513,201807,0,1
6514,201603,0,0
6515,201803,0,4
6516,201606,0,1
6517,201804,0,0
6518,201607,0,5
6519,201611,0,5
6520,201803,0,5
6521,201708,0,0
6522,201603,1,0
6523,201805,0,4
6524,201608,0,4
6525,201803,0,4
6526,201707,0,2
6527,201602,0,5
6528,201707,0,4
6529,201707,0,1
6530,201807,0,0
6531,201702,1,1
6532,201701,0,0
6533,201704,0,5
6534,201706,1,5
6535,201706,0,4
6536,201708,0,5
6537,201712,0,3
6538,201701,0,5
6539,201708,0,5
6540,201604,0,3
6541,201802,0,4
6542,201612,0,5
6543,201701,0,5
6544,201805,0,5
6545,201801,0,5
6546,201705,0,1
6547,201604,0,4
6548,201708,0,5
6549,201704,0,5
6550,201601,0,5
6551,201606,0,2
6552,201611,0,4
6553,201710,0,0
6554,201604,0,4
6555,201702,0,1
6556,201710,0,2
6557,201606,0,5
6558,201604,0,0
6559,201803,0,0
6560,201607,0,5
6561,201805,0,5
6562,201610,1,0
6563,201601,0,5
6564,201710,0,0
6565,201804,0,0
6566,201801,0,5
6567,201807,0,0
6568,201609,0,5
6569,201709,0,4
6570,201601,0,4
6571,201708,0,5
6572,201704,0,2
6573,201711,0,2
6574,201710,0,0
6575,201605,0,4
6576,201711,0,0
6577,201802,0,5
6578,201712,1,1
6579,201707,1,5
6580,201702,0,4
6581,201706,0,5
6582,201612,0,5
6583,201708,0,0
6584,201612,0,4
6585,201801,0,0
6586,201611,0,5
6587,201607,0,5
6588,201703,0,0
6589,201807,0,5
6590,201710,0,5
6591,201601,0,1
6592,201807,0,0
6593,201610,0,5
6594,201702,0,5
6595,201804,0,4
6596,201709,0,0
6597,201607,0,1
6598,201711,0,4
6599,201607,0,5
6600,201806,0,4
6601,201611,1,5
6602,201704,0,2
6603,201805,0,4
6604,201604,0,4
6605,201706,0,5
6606,201706,0,5
6607,201704,1,1
6608,201701,0,5
6609,201703,0,0
6610,201706,0,5
6611,201704,0,0
6612,201610,0,0
6613,201710,0,4
6614,201710,0,5
6615,201603,0,5
6616,201709,0,1
6617,201701,0,4
6618,201806,0,0
6619,201711,0,0
6620,201702,0,4
6621,201709,0,3
6622,201612,0,0
6623,201802,0,5
6624,201611,0,5
6625,201801,0,0
6626,201605,0,5
6627,201611,1,1
6628,201702,1,5
6629,201609,0,5
6630,201711,0,0
6631,201707,0,1
6632,201702,0,0
6633,201710,0,5
6634,201711,0,5
6635,201601,0,5
6636,201608,0,5
6637,201703,0,0
6638,201706,0,1
6639,201711,0,4
6640,201712,0,5
6641,201707,0,4
6642,201603,0,1
6643,201707,0,0
6644,201707,0,4
6645,201801,0,0
6646,201805,0,5
6647,201603,0,2
6648,201701,0,0
6649,201807,0,5
6650,201805,0,5
6651,201703,0,5
6652,201701,0,5
6653,201702,0,5
6654,201707,0,5
6655,201602,0,4
6656,201705,0,5
6657,201705,0,1
6658,201802,0,0
6659,201802,0,2
6660,201711,0,4
6661,201801,0,2
6662,201607,0,2
6663,201807,0,5
6664,201710,0,4
6665,201707,0,4
6666,201706,0,5
6667,201611,0,5
6668,201801,0,5
6669,201711,0,0
6670,201702,0,5
6671,201706,0,0
6672,201610,0,5
6673,201608,0,5
6674,201704,0,4
6675,201709,1,0
6676,201703,0,1
6677,201607,0,5
6678,201704,0,2
6679,201807,0,5
6680,201805,0,4
6681,201708,0,3
6682,201701,0,4
6683,201608,0,1
6684,201701,0,5
6685,201806,0,2
6686,201702,0,5
6687,201603,0,2
6688,201803,0,5
6689,201703,0,3
6690,201805,0,4
6691,201704,0,5
6692,201603,0,5
6693,201706,0,4
6694,201703,1,1
6695,201707,0,5
6696,201701,0,4
6697,201603,0,5
6698,201711,0,2
6699,201601,0,4
6700,201712,0,5
6701,201711,0,5
6702,201705,0,5
6703,201801,0,5
6704,201607,0,4
6705,201711,0,4
6706,201606,0,2
6707,201705,0,3
6708,201704,0,5
6709,201706,0,5
6710,201711,0,4
6711,201610,0,5
6712,201710,0,0
6713,201604,0,5
6714,201612,0,5
6715,201606,0,5
6716,201612,0,5
6717,201805,0,5
6718,201604,0,4
6719,201704,0,1
6720,201610,0,4
6721,201711,0,0
6722,201708,0,4
6723,201606,1,5
6724,201703,0,5
6725,201608,0,0
6726,201703,0,5
6727,201802,0,5
6728,201603,0,1
6729,201607,0,5
6730,201611,0,5
6731,201708,0,1
6732,201709,0,2
6733,201709,0,5
6734,201607,0,5
6735,201807,0,0
6736,201709,0,2
6737,201712,0,0
6738,201803,0,1
6739,201711,0,3
6740,201608,0,5
6741,201805,0,5
6742,201607,0,5
6743,201801,0,0
6744,201705,0,5
6745,201611,0,5
6746,201610,0,1
6747,201608,0,5
6748,201601,0,4
6749,201710,0,4
6750,201709,0,0
6751,201708,0,0
6752,201704,0,5
6753,201610,0,3
6754,201601,0,1
6755,201708,0,4
6756,201610,0,4
6757,201611,0,4
6758,201803,0,5
6759,201709,1,5
6760,201609,0,0
6761,201807,0,5
6762,201611,0,4
6763,201604,0,5
6764,201612,0,5
6765,201801,0,5
6766,201604,0,5
6767,201802,0,5
6768,201709,0,4
6769,201806,0,4
6770,201803,0,5
6771,201609,0,5
6772,201804,0,5
6773,201801,0,5
6774,201803,0,1
6775,201610,0,4
6776,201603,0,5
6777,201707,0,5
6778,201705,0,5
6779,201706,0,4
6780,201603,0,2
6781,201707,0,5
6782,201705,0,4
6783,201701,0,5
6784,201804,0,4
6785,201610,0,4
6786,201802,0,0
6787,201706,0,4
6788,201601,0,5
6789,201702,0,0
6790,201706,0,5
6791,201606,0,3
6792,201711,0,5
6793,201609,0,4
6794,201610,0,5
6795,201807,0,4
6796,201603,0,4
6797,201611,0,5
6798,201804,0,5
6799,201601,0,5
6800,201609,0,4
6801,201801,0,1
6802,201801,0,0
6803,201610,0,5
6804,201711,0,5
6805,201709,0,5
6806,201712,0,5
6807,201611,0,1
6808,201607,0,5
6809,201707,0,1
6810,201704,0,4
6811,201610,0,5
6812,201703,1,5
6813,201803,0,4
6814,201704,0,2
6815,201612,1,5
6816,201611,0,5
6817,201710,0,5
6818,201603,0,0
6819,201610,0,5
6820,201601,0,5
6821,201807,0,3
6822,201704,0,5
6823,201704,0,5
6824,201805,0,3
6825,201802,0,4
6826,201604,0,0
6827,201605,0,3
6828,201702,0,5
6829,201803,0,3
6830,201802,1,5
6831,201802,0,1
6832,201610,0,5
6833,201611,0,1
6834,201607,0,5
6835,201603,0,5
6836,201611,0,1
6837,201710,0,5
6838,201805,0,5
6839,201701,0,4
6840,201711,0,5
6841,201712,0,5
6842,201603,0,1
6843,201712,0,1
6844,201601,0,5
6845,201610,0,5
6846,201701,0,4
6847,201807,0,0
6848,201703,0,0
6849,201805,0,0
6850,201708,0,5
6851,201705,0,5
6852,201610,0,5
6853,201609,0,4
6854,201609,1,1
6855,201603,0,3
6856,201602,0,5
6857,201803,0,5
6858,201709,0,0
6859,201605,0,4
6860,201607,1,5
6861,201708,0,3
6862,201708,0,4
6863,201611,0,0
6864,201604,0,5
6865,201605,0,5
6866,201612,0,5
6867,201705,0,0
6868,201711,0,4
6869,201711,0,5
6870,201710,0,0
6871,201804,0,5
6872,201807,0,5
6873,201606,0,4
6874,201606,0,1
6875,201608,0,5
6876,201712,0,5
6877,201612,0,5
6878,201806,0,5
6879,201704,0,5
6880,201604,0,5
6881,201604,0,0
6882,201606,0,5
6883,201712,0,1
6884,201610,0,1
6885,201609,0,4
6886,201705,0,4
6887,201707,0,5
6888,201611,0,5
6889,201702,0,5
6890,201602,0,5
6891,201608,0,4
6892,201606,1,1
6893,201701,0,0
6894,201802,0,4
6895,201803,0,5
6896,201805,1,5
6897,201703,0,5
6898,201707,0,4
6899,201705,0,4
6900,201709,0,0
6901,201610,0,5
6902,201609,0,1
6903,201708,0,5
6904,201711,0,5
6905,201606,0,0
6906,201711,0,0
6907,201609,0,5
6908,201701,1,1
6909,201807,0,0
6910,201709,0,5
6911,201708,0,5
6912,201605,0,1
6913,201801,0,0
6914,201710,0,5
6915,201710,0,5
6916,201606,0,0
6917,201610,0,5
6918,201706,0,5
6919,201603,0,0
6920,201608,0,5
6921,201611,0,4
6922,201708,0,3
6923,201708,0,5
6924,201612,0,4
6925,201610,0,2
6926,201711,0,4
6927,201805,0,5
6928,201805,0,2
6929,201710,1,5
6930,201711,0,5
6931,201608,0,5
6932,201803,0,5
6933,201704,0,5
6934,201606,0,5
6935,201606,0,1
6936,201608,0,5
6937,201702,1,5
6938,201610,0,0
6939,201708,0,5
6940,201712,0,5
6941,201604,0,5
6942,201607,0,5
6943,201703,0,5
6944,201705,0,0
6945,201605,0,5
6946,201807,0,4
6947,201605,0,5
6948,201712,1,5
6949,201706,0,5
6950,201609,0,5
6951,201702,0,5
6952,201603,0,4
6953,201601,0,2
6954,201703,0,5
6955,201806,0,4
6956,201805,0,5
6957,201610,0,5
6958,201611,0,5
6959,201610,0,0
6960,201701,0,5
6961,201710,0,4
6962,201706,0,5
6963,201710,0,1
6964,201807,0,5
6965,201706,0,2
6966,201801,1,5
6967,201605,0,5
6968,201801,1,0
6969,201601,1,5
6970,201705,0,4
6971,201802,0,0
6972,201707,0,4
6973,201610,0,4
6974,201609,0,1
6975,201608,0,1
6976,201709,0,5
6977,201602,0,1
6978,201703,0,1
6979,201604,0,4
6980,201708,0,5
6981,201805,0,5
6982,201807,0,4
6983,201711,0,5
6984,201802,1,5
6985,201706,0,1
6986,201709,0,5
6987,201612,1,5
6988,201604,0,4
6989,201706,0,4
6990,201706,0,5
6991,201711,0,1
6992,201806,0,5
6993,201711,0,5
6994,201611,0,0
6995,201708,0,5
6996,201703,0,1
6997,201802,0,4
6998,201601,0,5
6999,201711,1,1
7000,201709,0,5
7001,201611,0,5
7002,201801,0,5
7003,201605,0,5
7004,201608,1,3
7005,201706,0,5
7006,201702,0,5
7007,201708,0,4
7008,201601,0,5
7009,201712,0,0
7010,201706,0,4
7011,201802,0,5
7012,201803,0,4
7013,201804,0,2
7014,201701,0,5
7015,201710,0,2
7016,201612,0,0
7017,201807,0,5
7018,201612,1,1
7019,201601,0,4
7020,201707,0,4
7021,201602,0,1
7022,201801,0,5
7023,201605,0,2
7024,201702,0,5
7025,201711,0,0
7026,201801,0,4
7027,201712,0,5
7028,201801,0,4
7029,201804,0,0
7030,201707,0,0
7031,201709,0,5
7032,201801,0,4
7033,201803,0,4
7034,201707,0,5
7035,201604,1,1
7036,201705,0,5
7037,201604,0,2
7038,201702,0,1
7039,201709,0,5
7040,201705,0,4
7041,201801,0,5
7042,201807,0,5
7043,201704,0,5
7044,201804,0,4
7045,201707,0,4
7046,201709,0,4
7047,201601,1,5
7048,201607,0,5
7049,201710,0,5
7050,201612,0,1
7051,201801,0,5
7052,201610,0,5
7053,201707,0,0
7054,201606,0,5
7055,201704,0,3
7056,201801,0,4
7057,201709,0,1
7058,201603,0,0
7059,201702,0,4
7060,201605,0,0
7061,201610,0,5
7062,201711,1,1
7063,201703,0,0
7064,201605,0,4
7065,201604,0,5
7066,201712,0,0
7067,201602,0,5
7068,201602,0,0
7069,201611,0,4
7070,201712,0,5
7071,201702,0,5
7072,201704,0,5
7073,201602,0,2
7074,201611,0,4
7075,201609,0,5
7076,201711,0,4
7077,201706,0,0
7078,201709,0,5
7079,201707,0,4
7080,201701,0,5
7081,201706,0,5
7082,201701,0,0
7083,201702,0,4
7084,201704,0,5
7085,201702,0,4
7086,201602,0,5
7087,201608,0,4
7088,201803,0,0
7089,201704,0,0
7090,201703,0,5
7091,201609,0,4
7092,201603,0,2
7093,201703,0,5
7094,201610,0,5
7095,201612,0,4
7096,201608,0,3
7097,201802,0,1
7098,201804,0,0
7099,201605,1,5
7100,201804,0,4
7101,201709,1,5
7102,201609,0,5
7103,201606,0,5
7104,201707,0,4
7105,201706,0,5
7106,201705,0,0
7107,201610,0,5
7108,201710,0,0
7109,201703,0,5
7110,201611,0,5
7111,201712,0,5
7112,201704,0,5
7113,201608,1,5
7114,201611,0,5
7115,201706,0,1
7116,201611,0,5
7117,201703,0,5
7118,201707,0,5
7119,201711,0,5
7120,201710,0,0
7121,201605,0,5
7122,201606,0,5
7123,201705,0,5
7124,201711,0,4
7125,201803,0,4
7126,201710,0,2
7127,201611,0,2
7128,201704,0,0
7129,201802,1,3
7130,201712,0,4
7131,201601,0,0
7132,201802,0,5
7133,201806,0,4
7134,201709,0,5
7135,201609,0,5
7136,201708,0,0
7137,201609,0,5
7138,201706,0,4
7139,201604,0,5
7140,201807,0,0
7141,201707,0,5
7142,201804,0,1
7143,201603,0,0
7144,201706,0,5
7145,201711,0,5
7146,201611,0,5
7147,201802,0,5
7148,201712,0,4
7149,201706,0,0
7150,201703,0,2
7151,201804,0,0
7152,201609,0,0
7153,201609,0,5
7154,201705,0,5
7155,201606,0,5
7156,201605,0,4
7157,201804,0,0
7158,201806,0,1
7159,201711,0,4
7160,201703,0,5
7161,201802,0,5
7162,201802,1,0
7163,201807,0,5
7164,201604,0,5
7165,201707,0,5
7166,201707,0,4
7167,201711,1,5
7168,201608,0,2
7169,201604,0,5
7170,201701,0,5
7171,201711,0,4
7172,201610,1,5
7173,201707,0,5
7174,201604,0,4
7175,201706,0,1
7176,201708,0,5
7177,201710,0,0
7178,201702,0,1
7179,201603,0,4
7180,201710,0,5
7181,201605,0,0
7182,201601,0,4
7183,201612,0,4
7184,201704,0,5
7185,201610,0,1
7186,201612,1,1
7187,201709,0,5
7188,201711,0,4
7189,201710,0,5
7190,201708,0,4
7191,201706,1,0
7192,201608,0,5
7193,201707,0,5
7194,201804,0,5
7195,201605,0,5
7196,201805,0,5
7197,201610,0,5
7198,201704,0,0
7199,201709,0,5
7200,201807,0,1
7201,201711,0,0
7202,201610,0,1
7203,201803,0,5
7204,201706,0,4
7205,201606,0,1
7206,201601,0,0
7207,201803,0,0
7208,201807,0,4
7209,201710,0,2
7210,201706,0,0
7211,201702,0,0
7212,201702,0,5
7213,201605,0,0
7214,201609,0,4
7215,201607,0,0
7216,201609,0,4
7217,201703,0,0
7218,201602,0,4
7219,201606,1,5
7220,201709,0,5
7221,201611,0,5
7222,201602,0,4
7223,201706,0,4
7224,201803,0,5
7225,201706,0,5
7226,201807,0,2
7227,201610,0,5
7228,201603,0,5
7229,201701,0,0
7230,201807,0,4
7231,201710,0,5
7232,201609,0,5
7233,201803,0,4
7234,201610,0,5
7235,201604,0,5
7236,201803,0,4
7237,201701,0,1
7238,201602,0,5
7239,201807,0,5
7240,201806,0,5
7241,201801,0,5
7242,201609,0,3
7243,201709,0,5
7244,201711,0,4
7245,201706,0,5
7246,201807,0,3
7247,201701,0,1
7248,201707,0,4
7249,201608,0,4
7250,201606,0,0
7251,201804,0,5
7252,201806,0,2
7253,201610,0,0
7254,201703,0,4
7255,201609,0,0
7256,201803,0,0
7257,201606,0,5
7258,201605,0,5
7259,201708,0,0
7260,201801,0,4
7261,201709,0,2
7262,201805,0,5
7263,201801,0,0
7264,201603,0,0
7265,201801,0,4
7266,201703,0,5
7267,201611,0,0
7268,201707,0,5
7269,201706,0,4
7270,201601,0,5
7271,201601,0,2
7272,201711,0,4
7273,201602,0,0
7274,201706,0,5
7275,201606,0,1
7276,201608,0,5
7277,201801,0,5
7278,201611,0,0
7279,201609,0,1
7280,201710,0,0
7281,201701,0,5
7282,201611,0,5
7283,201704,0,2
7284,201712,1,5
7285,201708,0,5
7286,201611,0,5
7287,201711,0,0
7288,201707,0,2
7289,201709,0,2
7290,201603,0,4
7291,201706,0,1
7292,201605,1,1
7293,201711,0,4
7294,201705,0,5
7295,201601,0,1
7296,201801,0,4
7297,201807,0,0
7298,201806,0,5
7299,201703,0,5
7300,201703,0,0
7301,201801,0,4
7302,201703,0,4
7303,201804,0,5
7304,201709,0,5
7305,201703,0,5
7306,201712,0,4
7307,201712,0,5
7308,201708,1,1
7309,201609,0,4
7310,201608,0,5
7311,201711,0,5
7312,201612,0,0
7313,201605,0,1
7314,201709,0,4
7315,201805,0,5
7316,201602,0,2
7317,201802,0,5
7318,201710,0,4
7319,201706,0,1
7320,201807,0,0
7321,201607,0,0
7322,201709,0,2
7323,201801,0,5
7324,201803,0,5
7325,201707,0,5
7326,201802,0,4
7327,201804,0,4
7328,201601,0,1
7329,201603,0,5
7330,201607,0,1
7331,201703,0,4
7332,201609,0,5
7333,201711,0,5
7334,201609,0,5
7335,201703,0,0
7336,201610,0,2
7337,201612,0,4
7338,201603,0,5
7339,201711,0,3
7340,201804,0,5
7341,201708,0,5
7342,201606,0,5
7343,201701,0,5
7344,201707,0,5
7345,201604,0,1
7346,201803,0,4
7347,201604,0,5
7348,201803,0,5
7349,201706,0,4
7350,201806,0,4
7351,201606,0,5
7352,201711,0,5
7353,201706,0,5
7354,201712,0,3
7355,201705,0,4
7356,201603,0,5
7357,201604,0,4
7358,201704,0,5
7359,201805,0,5
7360,201706,1,3
7361,201703,0,5
7362,201804,0,4
7363,201707,0,0
7364,201706,0,4
7365,201704,0,5
7366,201605,0,1
7367,201609,0,5
7368,201711,0,5
7369,201806,0,5
7370,201706,0,5
7371,201804,0,5
7372,201706,0,0
7373,201807,0,5
7374,201602,0,0
7375,201707,0,5
7376,201701,0,5
7377,201607,0,5
7378,201806,0,5
7379,201707,0,0
7380,201712,0,0
7381,201611,0,4
7382,201605,0,1
7383,201602,0,5
7384,201710,0,5
7385,201805,0,5
7386,201802,0,0
7387,201602,0,5
7388,201712,0,0
7389,201704,0,5
7390,201709,0,3
7391,201807,0,5
7392,201710,0,4
7393,201710,0,0
7394,201705,0,5
7395,201610,0,5
