id,f_analisis,segmento
87525,201805,5
87526,201802,5
87527,201605,5
87528,201706,5
87529,201607,5
87530,201711,0
87531,201803,5
87532,201806,5
87533,201612,5
87534,201706,1
87535,201801,5
87536,201704,4
87537,201601,2
87538,201601,4
87539,201805,2
87540,201804,0
87541,201806,0
87542,201710,5
87543,201709,5
87544,201802,4
87545,201711,5
87546,201804,5
87547,201609,5
87548,201807,5
87549,201706,5
87550,201602,4
87551,201610,4
87552,201608,4
87553,201609,4
87554,201704,5
87555,201707,0
87556,201807,5
87557,201801,0
87558,201711,4
87559,201710,5
87560,201702,2
87561,201609,0
87562,201709,5
87563,201606,5
87564,201601,4
87565,201707,5
87566,201711,5
87567,201712,4
87568,201705,0
87569,201806,5
87570,201606,5
87571,201712,4
87572,201604,5
87573,201603,0
87574,201805,0
87575,201806,4
87576,201711,0
87577,201612,0
87578,201712,5
87579,201706,1
87580,201803,5
87581,201607,1
87582,201704,5
87583,201704,5
87584,201703,0
87585,201807,0
87586,201706,5
87587,201706,5
87588,201801,5
87589,201702,0
87590,201604,5
87591,201706,0
87592,201703,5
87593,201712,2
87594,201807,5
87595,201709,4
87596,201611,4
87597,201708,1
87598,201605,1
87599,201610,5
87600,201707,5
87601,201604,4
87602,201609,4
87603,201707,5
87604,201604,4
87605,201801,5
87606,201703,1
87607,201806,0
87608,201606,0
87609,201704,5
87610,201802,5
87611,201604,5
87612,201707,5
87613,201608,5
87614,201712,4
87615,201610,4
87616,201704,5
87617,201602,5
87618,201805,5
87619,201711,0
87620,201709,4
87621,201704,0
87622,201602,4
87623,201710,5
87624,201801,0
87625,201603,4
87626,201609,4
87627,201611,5
87628,201702,5
87629,201604,5
87630,201703,5
87631,201806,5
87632,201710,5
87633,201712,2
87634,201609,3
87635,201708,0
87636,201611,5
87637,201611,5
87638,201706,4
87639,201709,5
87640,201711,5
87641,201805,5
87642,201711,5
87643,201805,5
87644,201604,1
87645,201602,5
87646,201604,4
87647,201601,5
87648,201706,4
87649,201608,1
87650,201807,2
87651,201707,5
87652,201711,2
87653,201707,5
87654,201611,5
87655,201606,1
87656,201705,5
87657,201602,0
87658,201610,2
87659,201807,4
87660,201804,1
87661,201606,5
87662,201710,2
87663,201603,0
87664,201608,4
87665,201804,4
87666,201611,5
87667,201612,5
87668,201609,1
87669,201602,5
87670,201707,0
87671,201701,4
87672,201710,1
87673,201611,3
87674,201709,5
87675,201701,3
87676,201601,5
87677,201606,4
87678,201802,5
87679,201707,5
87680,201602,0
87681,201707,4
87682,201704,4
87683,201710,5
87684,201612,5
87685,201711,4
87686,201703,1
87687,201704,4
87688,201801,5
87689,201607,5
87690,201602,0
87691,201801,3
87692,201612,0
87693,201610,1
87694,201606,4
87695,201611,5
87696,201701,5
87697,201706,0
87698,201801,5
87699,201604,5
87700,201706,5
87701,201607,4
87702,201708,5
87703,201604,3
87704,201707,1
87705,201706,5
87706,201805,0
87707,201602,5
87708,201712,1
87709,201801,5
87710,201712,5
87711,201601,5
87712,201608,1
87713,201706,5
87714,201606,5
87715,201707,0
87716,201705,5
87717,201710,5
87718,201708,5
87719,201706,1
87720,201712,0
87721,201805,5
87722,201601,0
87723,201607,0
87724,201603,4
87725,201701,0
87726,201701,4
87727,201708,1
87728,201707,5
87729,201703,5
87730,201610,2
87731,201605,5
87732,201610,5
87733,201602,5
87734,201707,2
87735,201712,0
87736,201702,4
87737,201602,1
87738,201701,5
87739,201708,5
87740,201803,5
87741,201701,5
87742,201709,4
87743,201711,4
87744,201606,5
87745,201612,4
87746,201603,4
87747,201712,0
87748,201602,5
87749,201608,5
87750,201706,2
87751,201804,5
87752,201706,4
87753,201803,0
87754,201807,0
87755,201609,1
87756,201705,0
87757,201711,3
87758,201801,4
87759,201711,5
87760,201701,5
87761,201708,5
87762,201703,5
87763,201705,5
87764,201605,5
87765,201710,5
87766,201603,0
87767,201606,4
87768,201804,5
87769,201608,5
87770,201603,5
87771,201801,0
87772,201806,5
87773,201604,5
87774,201711,0
87775,201609,5
87776,201807,4
87777,201606,4
87778,201801,5
87779,201703,4
87780,201609,5
87781,201710,5
87782,201612,5
87783,201604,5
87784,201607,5
87785,201802,4
87786,201711,4
87787,201805,5
87788,201807,5
87789,201804,2
87790,201708,2
87791,201801,4
87792,201603,5
87793,201609,5
87794,201707,2
87795,201705,5
87796,201701,0
87797,201606,5
87798,201708,1
87799,201805,4
87800,201802,4
87801,201705,0
87802,201606,5
87803,201609,4
87804,201802,5
87805,201708,5
87806,201601,5
87807,201705,5
87808,201708,5
87809,201703,4
87810,201611,0
87811,201609,1
87812,201704,5
87813,201704,0
87814,201803,4
87815,201708,0
87816,201602,5
87817,201612,0
87818,201605,5
87819,201705,4
87820,201710,4
87821,201605,5
87822,201608,4
87823,201704,2
87824,201703,5
87825,201705,2
87826,201708,0
87827,201807,4
87828,201702,5
87829,201705,0
87830,201806,5
87831,201707,4
87832,201704,5
87833,201602,4
87834,201802,5
87835,201711,4
87836,201710,1
87837,201706,0
87838,201702,0
87839,201702,5
87840,201701,4
87841,201604,5
87842,201706,0
87843,201702,0
87844,201711,1
87845,201702,3
87846,201609,0
87847,201605,0
87848,201702,5
87849,201609,5
87850,201709,5
87851,201606,5
87852,201611,0
87853,201604,0
87854,201703,5
87855,201801,4
87856,201602,4
87857,201801,0
87858,201710,0
87859,201607,5
87860,201710,4
87861,201804,5
87862,201604,0
87863,201607,3
87864,201804,5
87865,201603,4
87866,201707,5
87867,201702,5
87868,201610,2
87869,201701,4
87870,201705,5
87871,201802,5
87872,201801,5
87873,201712,4
87874,201610,4
87875,201612,5
87876,201708,1
87877,201804,0
87878,201804,5
87879,201711,4
87880,201601,0
87881,201609,1
87882,201708,2
87883,201707,4
87884,201711,5
87885,201601,2
87886,201712,5
87887,201601,5
87888,201602,5
87889,201701,5
87890,201604,0
87891,201801,4
87892,201607,5
87893,201602,5
87894,201704,4
87895,201706,2
87896,201603,5
87897,201704,5
87898,201804,4
87899,201605,5
87900,201605,5
87901,201708,0
87902,201603,5
87903,201701,5
87904,201804,5
87905,201601,5
87906,201801,5
87907,201706,1
87908,201705,0
87909,201706,3
87910,201609,1
87911,201606,0
87912,201806,2
87913,201610,5
87914,201705,5
87915,201703,5
87916,201709,5
87917,201601,5
87918,201701,0
87919,201602,5
87920,201604,5
87921,201807,4
87922,201806,0
87923,201806,5
87924,201710,4
87925,201803,0
87926,201807,5
87927,201806,5
87928,201703,5
87929,201701,5
87930,201704,4
87931,201807,5
87932,201610,0
87933,201802,0
87934,201707,4
87935,201711,0
87936,201607,0
87937,201708,4
87938,201604,4
87939,201706,5
87940,201609,5
87941,201804,5
87942,201710,5
87943,201807,5
87944,201612,4
87945,201708,0
87946,201708,5
87947,201803,3
87948,201712,1
87949,201611,5
87950,201607,5
87951,201708,4
87952,201804,0
87953,201708,4
87954,201705,5
87955,201710,5
87956,201803,5
87957,201706,5
87958,201612,2
87959,201803,5
87960,201602,5
87961,201701,5
87962,201807,4
87963,201807,5
87964,201711,5
87965,201611,2
87966,201612,5
87967,201701,5
87968,201803,2
87969,201804,4
87970,201701,1
87971,201605,1
87972,201708,0
87973,201704,5
87974,201607,4
87975,201802,0
87976,201709,0
87977,201612,1
87978,201711,1
87979,201803,4
87980,201707,5
87981,201611,5
87982,201604,3
87983,201803,4
87984,201712,5
87985,201806,4
87986,201601,5
87987,201611,1
87988,201610,4
87989,201604,5
87990,201706,3
87991,201805,5
87992,201711,5
87993,201605,5
87994,201710,5
87995,201601,1
87996,201711,5
87997,201708,5
87998,201711,1
87999,201707,5
88000,201609,5
88001,201708,0
88002,201707,4
88003,201802,5
88004,201802,2
88005,201605,4
88006,201803,0
88007,201702,5
88008,201712,4
88009,201602,0
88010,201807,0
88011,201709,5
88012,201711,4
88013,201711,1
88014,201607,5
88015,201612,0
88016,201702,5
88017,201708,5
88018,201801,5
88019,201807,4
88020,201804,0
88021,201802,5
88022,201601,5
88023,201702,4
88024,201805,1
88025,201806,1
88026,201702,0
88027,201701,0
88028,201611,4
88029,201703,0
88030,201611,0
88031,201609,1
88032,201609,2
88033,201707,4
88034,201604,4
88035,201603,5
88036,201805,5
88037,201707,5
88038,201803,5
88039,201603,5
88040,201611,0
88041,201605,5
88042,201711,5
88043,201711,4
88044,201612,4
88045,201801,5
88046,201712,1
88047,201602,4
88048,201708,1
88049,201607,5
88050,201605,5
88051,201710,1
88052,201606,4
88053,201705,4
88054,201807,5
88055,201605,5
88056,201611,5
88057,201703,5
88058,201802,0
88059,201609,1
88060,201602,2
88061,201601,4
88062,201704,1
88063,201706,0
88064,201711,4
88065,201609,5
88066,201606,5
88067,201710,5
88068,201707,0
88069,201707,2
88070,201709,5
88071,201712,0
88072,201805,5
88073,201804,4
88074,201612,5
88075,201706,3
88076,201711,5
88077,201707,5
88078,201610,5
88079,201610,0
88080,201610,5
88081,201601,5
88082,201802,5
88083,201605,5
88084,201711,5
88085,201711,5
88086,201707,0
88087,201703,5
88088,201706,4
88089,201706,4
88090,201804,5
88091,201701,5
88092,201609,5
88093,201603,5
88094,201711,1
88095,201704,5
88096,201611,5
88097,201705,4
88098,201710,0
88099,201611,5
88100,201702,4
88101,201710,5
88102,201709,5
88103,201709,5
88104,201707,0
88105,201702,5
88106,201603,1
88107,201803,5
88108,201710,1
88109,201602,5
88110,201702,1
88111,201801,5
88112,201702,0
88113,201802,5
88114,201601,5
88115,201610,5
88116,201702,5
88117,201702,1
88118,201703,5
88119,201804,4
88120,201711,2
88121,201710,5
88122,201606,5
88123,201605,5
88124,201803,1
88125,201712,1
88126,201603,5
88127,201707,0
88128,201610,0
88129,201709,0
88130,201609,4
88131,201702,5
88132,201804,5
88133,201711,0
88134,201711,5
88135,201604,5
88136,201711,5
88137,201802,0
88138,201709,3
88139,201604,0
88140,201602,5
88141,201602,0
88142,201603,5
88143,201710,5
88144,201611,4
88145,201705,1
88146,201807,2
88147,201612,4
88148,201806,5
88149,201611,5
88150,201608,5
88151,201604,1
88152,201709,0
88153,201712,4
88154,201705,4
88155,201702,4
88156,201703,5
88157,201802,2
88158,201710,2
88159,201803,4
88160,201707,5
88161,201610,5
88162,201710,0
88163,201607,0
88164,201806,0
88165,201802,0
88166,201702,0
88167,201611,5
88168,201707,0
88169,201608,1
88170,201706,5
88171,201806,0
88172,201711,5
88173,201803,4
88174,201709,1
88175,201703,5
88176,201706,4
88177,201702,5
88178,201611,2
88179,201711,4
88180,201707,5
88181,201801,5
88182,201804,5
88183,201602,5
88184,201609,4
88185,201611,0
88186,201707,5
88187,201805,5
88188,201703,4
88189,201604,5
88190,201705,0
88191,201606,1
88192,201804,5
88193,201703,0
88194,201702,5
88195,201611,5
88196,201807,4
88197,201701,5
88198,201805,5
88199,201704,2
88200,201607,1
88201,201706,1
88202,201607,2
88203,201701,0
88204,201705,5
88205,201804,5
88206,201703,5
88207,201704,5
88208,201703,0
88209,201802,5
88210,201711,5
88211,201603,5
88212,201609,4
88213,201603,0
88214,201605,5
88215,201606,4
88216,201611,5
88217,201807,5
88218,201609,5
88219,201601,2
88220,201710,4
88221,201604,5
88222,201601,1
88223,201610,4
88224,201604,4
88225,201712,5
88226,201602,5
88227,201805,4
88228,201702,4
88229,201602,4
88230,201605,5
88231,201610,5
88232,201610,5
88233,201607,5
88234,201710,4
88235,201605,0
88236,201606,3
88237,201601,3
88238,201603,4
88239,201710,5
88240,201709,5
88241,201804,4
88242,201607,0
88243,201708,5
88244,201601,4
88245,201612,5
88246,201611,5
88247,201609,5
88248,201702,2
88249,201610,4
88250,201711,5
88251,201806,4
88252,201804,4
88253,201712,5
88254,201605,5
88255,201703,5
88256,201805,4
88257,201706,5
88258,201712,0
88259,201603,1
88260,201710,5
88261,201707,5
88262,201701,1
88263,201807,4
88264,201602,5
88265,201611,1
88266,201710,5
88267,201708,0
88268,201802,5
88269,201807,4
88270,201708,5
88271,201701,5
88272,201701,5
88273,201703,5
88274,201707,5
88275,201611,4
88276,201605,0
88277,201804,4
88278,201710,5
88279,201704,0
88280,201604,5
88281,201708,4
88282,201712,0
88283,201804,5
88284,201708,5
88285,201705,5
88286,201703,5
88287,201610,5
88288,201604,4
88289,201709,5
88290,201604,5
88291,201609,5
88292,201604,5
88293,201603,5
88294,201603,5
88295,201707,4
88296,201805,1
88297,201707,5
88298,201702,5
88299,201706,1
88300,201603,5
88301,201607,4
88302,201704,4
88303,201601,5
88304,201602,1
88305,201702,0
88306,201611,1
88307,201708,4
88308,201605,1
88309,201805,5
88310,201801,5
88311,201611,4
88312,201612,5
88313,201612,1
88314,201705,5
88315,201601,2
88316,201607,0
88317,201606,0
88318,201707,1
88319,201807,5
88320,201605,4
88321,201711,4
88322,201705,0
88323,201711,0
88324,201711,5
88325,201604,4
88326,201709,4
88327,201612,5
88328,201805,2
88329,201609,2
88330,201601,1
88331,201609,5
88332,201605,5
88333,201712,2
88334,201602,4
88335,201703,5
88336,201707,0
88337,201804,4
88338,201707,0
88339,201609,4
88340,201805,0
88341,201807,0
88342,201708,5
88343,201706,1
88344,201704,1
88345,201803,5
88346,201703,4
88347,201802,0
88348,201601,4
88349,201705,3
88350,201702,1
88351,201605,3
88352,201610,5
88353,201710,5
88354,201710,5
88355,201710,4
88356,201601,5
88357,201612,5
88358,201709,4
88359,201607,4
88360,201605,5
88361,201703,2
88362,201611,4
88363,201605,5
88364,201709,5
88365,201703,2
88366,201609,5
88367,201609,0
88368,201711,5
88369,201610,4
88370,201701,0
88371,201708,1
88372,201709,5
88373,201701,4
88374,201704,1
88375,201708,4
88376,201702,0
88377,201602,5
88378,201609,5
88379,201706,4
88380,201709,5
88381,201606,0
88382,201605,4
88383,201805,2
88384,201609,5
88385,201703,0
88386,201605,0
88387,201711,5
88388,201702,4
88389,201608,2
88390,201804,5
88391,201804,5
88392,201701,5
88393,201805,4
88394,201711,5
88395,201609,0
88396,201702,5
88397,201709,5
88398,201801,5
88399,201701,1
88400,201601,5
88401,201604,1
88402,201611,5
88403,201807,4
88404,201704,5
88405,201702,2
88406,201711,5
88407,201605,4
88408,201605,4
88409,201612,4
88410,201806,5
88411,201707,2
88412,201804,5
88413,201708,5
88414,201711,4
88415,201803,0
88416,201605,5
88417,201611,1
88418,201802,5
88419,201702,2
88420,201802,5
88421,201612,5
88422,201612,5
88423,201804,1
88424,201607,4
88425,201804,4
88426,201610,5
88427,201805,5
88428,201805,0
88429,201706,5
88430,201612,5
88431,201612,5
88432,201703,5
88433,201609,3
88434,201609,5
88435,201805,5
88436,201603,4
88437,201711,5
88438,201805,5
88439,201712,4
88440,201703,5
88441,201712,2
88442,201801,5
88443,201609,4
88444,201611,5
88445,201607,5
88446,201702,5
88447,201608,5
88448,201803,5
88449,201807,5
88450,201609,5
88451,201802,4
88452,201604,5
88453,201709,0
88454,201707,5
88455,201703,4
88456,201801,5
88457,201603,0
88458,201610,5
88459,201604,5
88460,201607,0
88461,201804,2
88462,201711,0
88463,201708,0
88464,201708,5
88465,201607,5
88466,201709,1
88467,201708,5
88468,201707,5
88469,201707,4
88470,201606,1
88471,201704,5
88472,201703,5
88473,201807,5
88474,201707,4
88475,201708,0
88476,201704,5
88477,201609,1
88478,201704,5
88479,201803,5
88480,201611,5
88481,201606,5
88482,201605,5
88483,201712,0
88484,201804,5
88485,201605,5
88486,201609,1
88487,201709,5
88488,201604,4
88489,201706,0
88490,201804,0
88491,201802,5
88492,201602,5
88493,201701,5
88494,201603,1
88495,201703,5
88496,201708,5
88497,201612,4
88498,201802,5
88499,201610,5
88500,201710,0
88501,201608,0
88502,201708,5
88503,201608,5
88504,201601,4
88505,201702,5
88506,201805,0
88507,201612,0
88508,201710,5
88509,201612,1
88510,201701,5
88511,201705,4
88512,201606,0
88513,201802,4
88514,201611,0
88515,201601,5
88516,201708,5
88517,201704,4
88518,201605,5
88519,201802,4
88520,201803,5
88521,201712,0
88522,201708,4
88523,201602,4
88524,201712,5
88525,201612,4
88526,201709,4
88527,201803,5
88528,201610,5
88529,201706,5
88530,201602,5
88531,201711,5
88532,201807,5
88533,201711,5
88534,201603,4
88535,201603,5
88536,201804,4
88537,201807,5
88538,201806,4
88539,201610,5
88540,201708,0
88541,201609,5
88542,201806,5
88543,201705,5
88544,201708,4
88545,201802,1
88546,201602,5
88547,201804,5
88548,201801,4
88549,201705,3
88550,201805,1
88551,201604,0
88552,201707,0
88553,201710,5
88554,201702,4
88555,201703,5
88556,201610,4
88557,201804,0
88558,201703,5
88559,201708,4
88560,201703,4
88561,201706,2
88562,201602,4
88563,201710,1
88564,201603,5
88565,201803,5
88566,201705,5
88567,201711,5
88568,201711,5
88569,201708,3
88570,201702,0
88571,201603,4
88572,201710,5
88573,201709,5
88574,201704,5
88575,201609,3
88576,201807,0
88577,201612,0
88578,201603,3
88579,201610,4
88580,201601,4
88581,201612,5
88582,201706,4
88583,201602,5
88584,201807,5
88585,201603,4
88586,201703,5
88587,201804,5
88588,201706,4
88589,201704,4
